Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773836314,50,,Aggregated,0.000000,0.000000,9,10,11,13,19,27,35,36,36,36,36,62,0,9,11.31007303224725,5.924075999701017,35.81850699993083,4549.145161290323
1773836315,50,,Aggregated,0.000000,0.000000,9,9,10,10,12,12,12,12,12,12,12,7,0,9,9.03463200009875,6.4636210004209715,12.212075000206823,4948.857142857143
1773836316,50,,Aggregated,0.000000,0.000000,10,12,14,14,15,16,17,17,17,17,17,32,0,10,10.684555000025853,6.324781999865081,17.155501999695844,4379.1875
1773836317,50,,Aggregated,0.000000,0.000000,10,11,14,14,17,27,28,30,30,30,30,52,0,10,11.431233000018018,6.324781999865081,29.595670999697177,4381.75
1773836318,50,,Aggregated,0.000000,0.000000,9,9,9,13,13,13,13,13,13,13,13,5,0,9,9.489178800049558,7.406290000290028,13.136649999978545,4130.4
1773836319,50,,Aggregated,0.000000,0.000000,9,9,10,10,13,16,18,18,18,18,18,32,0,9,9.480350593733533,5.450383000152215,18.046536999918317,4544.875
1773836320,50,,Aggregated,0.000000,0.000000,9,9,11,12,14,18,20,21,21,21,21,54,0,9,9.927078888874044,5.275498000173684,20.679668999946443,4348.425925925926
1773836321,50,,Aggregated,0.000000,0.000000,10,14,19,19,26,26,26,26,26,26,26,7,0,10,13.474423714277302,7.912080000096466,26.22051000025749,5102.428571428572
1773836322,50,,Aggregated,0.000000,0.000000,10,10,12,14,18,20,26,26,26,26,26,32,0,10,10.97164184379551,6.0693529999298335,26.22051000025749,4836.34375
1773836323,50,,Aggregated,0.000000,0.000000,10,11,14,15,18,20,20,26,26,26,26,58,0,10,11.405923810375027,6.0693529999298335,26.22051000025749,4645.862068965517
1773836324,50,,Aggregated,0.000000,0.000000,11,12,17,17,20,22,22,22,22,22,22,11,0,11,12.524350091015632,6.427983000321547,21.90272100006041,4461.090909090909
1773836325,50,,Aggregated,0.000000,0.000000,9,10,10,11,13,20,22,22,22,22,22,38,0,9,9.575022315845528,6.165742000121099,21.90272100006041,4446.263157894737
1773836326,50,,Aggregated,0.000000,0.000000,9,10,11,11,15,19,22,22,22,22,22,62,0,9,9.829829000028116,6.165742000121099,22.18270699995628,4660.5161290322585
1773836327,50,,Aggregated,0.000000,0.000000,12,15,15,15,16,17,17,17,17,17,17,11,0,12,12.366170818123381,8.424861000094097,17.20233800006099,4461.090909090909
1773836328,50,,Aggregated,0.000000,0.000000,10,12,14,15,15,17,20,20,20,20,20,44,0,10,11.172100772713831,6.0363949996826705,19.84948400013309,4329.954545454545
1773836329,50,,Aggregated,0.000000,0.000000,10,11,13,14,15,17,18,20,20,20,20,58,0,10,10.694838810313113,6.0363949996826705,19.84948400013309,4301.448275862069
1773836330,50,,Aggregated,0.000000,0.000000,8,9,9,9,18,18,18,18,18,18,18,9,0,8,9.274515777835607,6.2407010000242735,17.865437000182283,3909.3333333333335
1773836331,50,,Aggregated,0.000000,0.000000,8,9,9,10,11,16,18,18,18,18,18,33,0,8,8.568972272755534,5.1556770004026475,17.865437000182283,4084.757575757576
1773836332,50,,Aggregated,0.000000,0.000000,8,9,10,10,16,18,23,24,24,24,24,54,0,8,9.401879629641135,5.1556770004026475,23.519531000147254,4221.833333333333
1773836333,50,,Aggregated,0.000000,0.000000,7,8,9,9,13,13,13,13,13,13,13,10,0,7,7.76018140004453,5.987380000078701,12.992245000077673,5333.4
1773836334,50,,Aggregated,0.000000,0.000000,8,9,9,10,13,15,18,18,18,18,18,38,0,8,8.661029342096969,5.368253000142431,17.696469999918918,4538.868421052632
1773836335,50,,Aggregated,0.000000,0.000000,8,9,10,11,14,15,18,19,19,19,19,62,0,8,9.249332483881107,5.368253000142431,18.92472200006523,4535.419354838709
1773836336,50,,Aggregated,0.000000,0.000000,8,9,14,14,16,16,16,16,16,16,16,12,0,8,10.066238750027878,6.888530999731302,16.36518800023623,4349.916666666667
1773836337,50,,Aggregated,0.000000,0.000000,13,16,20,21,29,30,35,35,35,35,35,41,0,13,14.750737829295181,6.306466999831173,34.80354500015892,4387.780487804878
1773836338,50,,Aggregated,0.000000,0.000000,9,13,16,20,23,29,30,35,35,35,35,67,0,9,12.854331447799078,6.306466999831173,34.80354500015892,4371.79104477612
1773836339,50,,Aggregated,0.000000,0.000000,9,11,13,13,15,16,16,16,16,16,16,11,0,9,9.863160272743698,6.006264999996347,15.603705000103218,4792.363636363636
1773836340,50,,Aggregated,0.000000,0.000000,8,9,10,11,15,18,22,22,22,22,22,35,0,8,9.465136542881478,5.886780000309955,22.138796000035654,4364.057142857143
1773836341,50,,Aggregated,0.000000,0.000000,9,9,10,11,13,16,18,22,22,22,22,66,0,9,9.427049212139206,5.325164999703702,22.138796000035654,4354.484848484848
1773836342,50,,Aggregated,0.000000,0.000000,11,12,14,14,25,27,27,27,27,27,27,16,0,10,12.288327812427724,6.323010999949474,27.366351999717153,4742.625
1773836343,50,,Aggregated,0.000000,0.000000,9,10,11,12,17,25,27,27,27,27,27,37,0,9,10.537260459435906,5.436251999981323,27.366351999717153,4491.27027027027
1773836344,50,,Aggregated,0.000000,0.000000,9,10,11,12,16,20,25,27,27,27,27,65,0,9,10.106887584599743,5.171928999970987,27.366351999717153,4416.861538461539
1773836345,50,,Aggregated,0.000000,0.000000,11,12,18,18,18,18,18,18,18,18,18,15,0,11,11.963121599971297,6.470927000009397,18.17733699999735,4419.066666666667
1773836346,50,,Aggregated,0.000000,0.000000,11,13,14,15,18,18,18,18,18,18,18,35,0,11,11.140338028560238,6.388026999957219,18.17733699999735,4704.542857142857
1773836347,50,,Aggregated,0.000000,0.000000,10,12,13,14,18,20,25,29,29,29,29,58,0,9,11.10589356894393,6.369318999986717,28.630896999857214,4596.068965517241
1773836348,50,,Aggregated,0.000000,0.000000,9,12,13,16,23,24,24,24,24,24,24,17,0,9,11.616643000038225,6.659661999947275,24.073355000382435,4166.176470588235
1773836349,50,,Aggregated,0.000000,0.000000,9,10,13,14,23,24,29,29,29,29,29,37,0,9,11.312810486509301,6.332207000014023,29.002591999869765,4538.72972972973
1773836350,50,,Aggregated,0.000000,0.000000,10,14,17,19,24,26,27,29,29,29,29,63,0,10,12.836598063514097,6.229037000139215,29.002591999869765,4518.190476190476
1773836351,50,,Aggregated,0.000000,0.000000,18,22,24,24,34,38,38,38,38,38,38,12,0,11,18.482469000029294,9.896448999825225,37.79903400027251,4138.0
1773836352,50,,Aggregated,0.000000,0.000000,10,11,11,12,23,34,38,38,38,38,38,38,0,10,12.408652157893428,6.398197000180517,37.79903400027251,4446.0
1773836353,50,,Aggregated,0.000000,0.000000,11,12,14,16,22,25,34,38,38,38,38,60,0,11,12.613363333328683,6.398197000180517,37.79903400027251,4446.933333333333
1773836354,50,,Aggregated,0.000000,0.000000,22,32,35,35,37,37,37,37,37,37,37,12,0,15,21.891643333409167,8.480023000174697,37.28220999983023,4054.5
1773836355,50,,Aggregated,0.000000,0.000000,10,11,14,17,34,37,37,37,37,37,37,37,0,10,13.856564675672809,5.828855999880034,37.28220999983023,4163.891891891892
1773836356,50,,Aggregated,0.000000,0.000000,10,12,15,17,29,34,37,37,37,37,37,67,0,10,13.366477477643118,5.665194000357587,37.28220999983023,4151.0298507462685
1773836357,50,,Aggregated,0.000000,0.000000,10,12,21,21,23,28,28,28,28,28,28,11,0,10,13.053201454567898,7.059594000111247,27.76392100031444,4049.090909090909
1773836358,50,,Aggregated,0.000000,0.000000,10,13,13,14,16,23,28,28,28,28,28,38,0,10,11.627286289479487,5.545813000026101,27.76392100031444,4225.421052631579
1773836359,50,,Aggregated,0.000000,0.000000,10,12,13,14,16,20,23,28,28,28,28,62,0,10,11.213919129079752,5.545813000026101,27.76392100031444,4313.177419354839
1773836360,50,,Aggregated,0.000000,0.000000,9,10,10,10,12,17,17,17,17,17,17,11,0,9,9.662368727276771,6.370779999997467,17.35194599996248,4595.727272727273
1773836361,50,,Aggregated,0.000000,0.000000,10,12,15,16,17,21,23,23,23,23,23,38,0,10,11.427019921029569,5.254057999991346,23.352147999958106,4485.5
1773836362,50,,Aggregated,0.000000,0.000000,10,12,13,15,17,20,21,23,23,23,23,62,0,10,11.014494064496713,5.254057999991346,23.352147999958106,4594.306451612903
1773836363,50,,Aggregated,0.000000,0.000000,8,9,10,10,11,11,11,11,11,11,11,8,0,8,8.610175625051397,7.007414999861794,11.411394999868207,4204.875
1773836364,50,,Aggregated,0.000000,0.000000,8,9,9,10,11,15,15,15,15,15,15,29,0,8,8.67580751719288,5.5318209997494705,15.421201999743062,4182.724137931034
1773836365,50,,Aggregated,0.000000,0.000000,9,9,10,12,16,21,26,32,32,32,32,62,0,9,10.322920112883132,5.5318209997494705,31.614999000339594,4424.129032258064
1773836366,50,,Aggregated,0.000000,0.000000,8,9,10,11,21,22,22,22,22,22,22,14,0,8,9.831844499948213,5.570747000092524,21.72504400004982,4113.071428571428
1773836367,50,,Aggregated,0.000000,0.000000,9,10,11,11,14,22,23,23,23,23,23,36,0,8,9.83941274998617,5.570747000092524,22.717177999766136,4512.777777777777
1773836368,50,,Aggregated,0.000000,0.000000,9,10,11,13,18,22,23,30,30,30,30,61,0,9,10.75864190163541,5.570747000092524,29.74361799988401,4576.868852459016
1773836369,50,,Aggregated,0.000000,0.000000,9,9,10,11,12,12,12,12,12,12,12,10,0,8,8.458621899990248,5.511897000360477,11.796272000083263,3659.4
1773836370,50,,Aggregated,0.000000,0.000000,10,11,12,12,17,20,27,27,27,27,27,42,0,10,11.05304183329281,5.511897000360477,26.91036200030794,4128.142857142857
1773836371,50,,Aggregated,0.000000,0.000000,10,11,12,13,17,19,21,27,27,27,27,72,0,9,10.804794944426199,5.295406000186631,26.91036200030794,4370.944444444444
1773836372,50,,Aggregated,0.000000,0.000000,8,9,10,10,12,13,13,13,13,13,13,11,0,8,8.901111454592451,6.178797999837116,12.68824399994628,4410.454545454545
1773836373,50,,Aggregated,0.000000,0.000000,9,12,13,14,21,24,25,25,25,25,25,35,0,9,11.554972571437768,6.178797999837116,24.74160400015535,4472.085714285714
1773836374,50,,Aggregated,0.000000,0.000000,9,11,13,14,17,22,24,25,25,25,25,63,0,9,11.099453873027544,6.134752999969351,24.74160400015535,4482.444444444444
1773836375,50,,Aggregated,0.000000,0.000000,9,12,13,15,16,16,16,16,16,16,16,10,0,8,10.001273399893762,6.469366000146692,15.825999999833584,3842.1
1773836376,50,,Aggregated,0.000000,0.000000,9,10,11,12,14,16,16,16,16,16,16,34,0,9,9.619260646987266,6.469366000146692,15.877178999744501,4593.529411764706
1773836377,50,,Aggregated,0.000000,0.000000,10,10,11,12,14,16,17,22,22,22,22,63,0,10,10.066175015809778,6.30806399976791,21.51114600019355,4438.936507936508
1773836378,50,,Aggregated,0.000000,0.000000,13,43,46,47,50,57,57,57,57,57,57,17,0,13,26.991516823567082,5.981135000183713,56.56599999974787,4817.235294117647
1773836379,50,,Aggregated,0.000000,0.000000,9,11,14,24,46,50,57,57,57,57,57,43,0,9,16.348287720966468,5.397551999976713,56.56599999974787,4797.604651162791
1773836380,50,,Aggregated,0.000000,0.000000,9,11,14,16,43,47,50,57,57,57,57,64,0,9,14.405696031289494,5.397551999976713,56.56599999974787,4750.109375
1773836381,50,,Aggregated,0.000000,0.000000,8,12,12,14,18,21,21,21,21,21,21,19,0,8,10.130819947359047,5.231620999893494,20.7915480000338,4169.0
1773836382,50,,Aggregated,0.000000,0.000000,9,11,12,12,18,18,21,21,21,21,21,36,0,8,9.955551166651983,5.231620999893494,20.7915480000338,4150.833333333333
1773836383,50,,Aggregated,0.000000,0.000000,9,11,12,13,18,18,20,21,21,21,21,69,0,9,10.270999028999421,5.184551000184001,20.7915480000338,4077.1304347826085
1773836384,50,,Aggregated,0.000000,0.000000,8,11,11,11,13,15,15,15,15,15,15,11,0,8,9.58523245447974,6.351038000047993,15.138943999772891,5051.0
1773836385,50,,Aggregated,0.000000,0.000000,10,11,13,13,15,18,19,19,19,19,19,36,0,9,10.56201808329307,6.2254350000330305,19.15310199956366,4769.194444444444
1773836386,50,,Aggregated,0.000000,0.000000,9,12,13,14,16,19,21,26,26,26,26,64,0,9,10.954639531227883,6.2254350000330305,26.484325000183162,4793.75
1773836387,50,,Aggregated,0.000000,0.000000,8,9,12,13,16,18,18,18,18,18,18,15,0,8,9.509623933354305,6.013161000282707,18.387893999715743,4654.266666666666
1773836388,50,,Aggregated,0.000000,0.000000,8,9,10,12,15,18,19,19,19,19,19,37,0,8,9.144222729741454,5.743703000007372,19.479605000015,4744.756756756757
1773836389,50,,Aggregated,0.000000,0.000000,8,9,12,13,16,19,22,22,22,22,22,69,0,8,9.901865057982185,5.165052999927866,21.760440999969433,4626.550724637681
1773836390,50,,Aggregated,0.000000,0.000000,9,9,11,11,12,14,14,14,14,14,14,16,0,8,8.757239874995548,5.776548000085313,14.258454999890091,4499.3125
1773836391,50,,Aggregated,0.000000,0.000000,9,9,11,11,13,15,22,22,22,22,22,38,0,9,9.197040552635372,5.776548000085313,21.569421000094735,4733.5
1773836392,50,,Aggregated,0.000000,0.000000,9,9,11,11,14,19,21,22,22,22,22,61,0,9,9.709220672142632,5.776548000085313,21.569421000094735,4714.311475409836
1773836393,50,,Aggregated,0.000000,0.000000,11,14,16,16,18,19,19,19,19,19,19,19,0,11,11.792485579007916,6.209251000200311,18.64452700010588,4409.736842105263
1773836394,50,,Aggregated,0.000000,0.000000,8,10,12,14,16,18,20,20,20,20,20,43,0,8,9.827472837239542,5.151508999915677,19.984249000117416,4513.906976744186
1773836395,50,,Aggregated,0.000000,0.000000,9,10,11,12,16,18,19,20,20,20,20,69,0,9,9.788287333368066,5.151508999915677,19.984249000117416,4450.144927536232
1773836396,50,,Aggregated,0.000000,0.000000,11,13,13,14,14,15,15,15,15,15,15,14,0,10,10.53061764287122,6.542724000155431,14.50825200026884,4812.428571428572
,4505.0298507462685
1773836396,50,,Aggregated,0.000000,0.000000,8,8,9,9,10,13,13,13,13,13,13,18,0,8,8.095938999935647,6.075740000142105,13.042857999607804,4441.833333333333
2,14,15,20,25,35,53,120,210,210,13515,0,10,12.494816669847456,5.003827000109595,211.09449400000813,4438.56699963004
1773836375,100,,Aggregated,50.200000,0.000000,10,12,14,15,20,25,35,53,120,210,210,13662,0,10,12.483935190015274,5.003827000109595,211.09449400000813,4438.7280778802515
1773836376,100,,Aggregated,50.200000,0.000000,10,12,14,15,20,25,35,53,120,210,210,13662,0,10,12.483935190015274,5.003827000109595,211.09449400000813,4438.7280778802515
1773836377,100,,Aggregated,50.200000,0.000000,10,12,14,15,20,25,35,53,120,210,210,13662,0,10,12.483935190015274,5.003827000109595,211.09449400000813,4438.7280778802515
1773836378,100,,Aggregated,50.300000,0.000000,10,12,14,15,20,25,35,52,120,210,210,13812,0,10,12.452901508976591,5.003827000109595,211.09449400000813,4438.0073124819
1773836379,100,,Aggregated,50.300000,0.000000,10,12,14,15,20,25,35,52,120,210,210,13812,0,10,12.452901508976591,5.003827000109595,211.09449400000813,4438.0073124819
1773836380,100,,Aggregated,50.300000,0.000000,10,12,14,15,20,25,35,52,120,210,210,13812,0,10,12.452901508976591,5.003827000109595,211.09449400000813,4438.0073124819
1773836381,100,,Aggregated,50.100000,0.000000,10,12,14,15,20,25,35,52,120,210,210,13955,0,10,12.45435589809998,5.003827000109595,211.09449400000813,4438.804944464349
1773836382,100,,Aggregated,50.100000,0.000000,10,12,14,15,20,25,35,52,120,210,210,13955,0,10,12.45435589809998,5.003827000109595,211.09449400000813,4438.804944464349
1773836383,100,,Aggregated,50.100000,0.000000,10,12,14,15,20,25,35,52,120,210,210,13955,0,10,12.45435589809998,5.003827000109595,211.09449400000813,4438.804944464349
1773836384,100,,Aggregated,48.900000,0.000000,10,12,14,15,20,25,35,52,120,210,210,14109,0,10,12.432670085972603,5.003827000109595,211.09449400000813,4437.621943440357
1773836385,100,,Aggregated,48.900000,0.000000,10,12,14,15,20,25,35,52,120,210,210,14109,0,10,12.432670085972603,5.003827000109595,211.09449400000813,4437.621943440357
1773836386,100,,Aggregated,48.900000,0.000000,10,12,14,15,20,25,35,52,120,210,210,14109,0,10,12.432670085972603,5.003827000109595,211.09449400000813,4437.621943440357
1773836387,100,,Aggregated,49.900000,0.000000,10,12,14,15,20,25,35,51,120,210,210,14253,0,10,12.41404758934858,5.003827000109595,211.09449400000813,4439.170069459061
1773836388,100,,Aggregated,49.900000,0.000000,10,12,14,15,20,25,35,51,120,210,210,14253,0,10,12.41404758934858,5.003827000109595,211.09449400000813,4439.170069459061
1773836389,100,,Aggregated,49.900000,0.000000,10,12,14,15,20,25,35,51,120,210,210,14253,0,10,12.41404758934858,5.003827000109595,211.09449400000813,4439.170069459061
1773836390,100,,Aggregated,49.600000,0.000000,10,12,14,15,20,25,34,51,120,210,210,14405,0,10,12.395751566885608,5.003827000109595,211.09449400000813,4439.779243318292
1773836391,100,,Aggregated,49.600000,0.000000,10,12,14,15,20,25,34,51,120,210,210,14405,0,10,12.395751566885608,5.003827000109595,211.09449400000813,4439.779243318292
1773836392,100,,Aggregated,49.600000,0.000000,10,12,14,15,20,25,34,51,120,210,210,14405,0,10,12.395751566885608,5.003827000109595,211.09449400000813,4439.779243318292
1773836393,100,,Aggregated,50.500000,0.000000,10,12,14,15,20,25,34,50,120,210,210,14554,0,10,12.372593313383877,5.003827000109595,211.09449400000813,4440.555448673904
1773836394,100,,Aggregated,50.500000,0.000000,10,12,14,15,20,25,34,50,120,210,210,14554,0,10,12.372593313383877,5.003827000109595,211.09449400000813,4440.555448673904
1773836395,100,,Aggregated,50.500000,0.000000,10,12,14,15,20,25,34,50,120,210,210,14554,0,10,12.372593313383877,5.003827000109595,211.09449400000813,4440.555448673904
1773836396,100,,Aggregated,49.800000,0.000000,10,12,14,15,20,25,34,50,120,210,210,14713,0,10,12.349558730034163,5.003827000109595,211.09449400000813,4440.844695167539
